bank_ref_id,transaction_id,settled_amount_paise,settlement_date,instrument_type,merchant_id,fee_paise,gst_paise,settlement_id,utr,currency,gross_amount_paise
bnk_7477597,7477597,1404,2010-01-01,DEBIT_CARD,84706,14,3,set_7477597,,,1421
bnk_7477598,7477598,9190,2010-01-01,DEBIT_CARD,59935,93,17,set_7477598,,,9300
bnk_7477600,7477600,96,2010-01-01,CREDIT_CARD,14528,2,0,set_7477600,,,98
bnk_7477602,7477602,984,2010-01-01,DEBIT_CARD,61195,10,2,set_7477602,,,996
bnk_7477603,7477603,4788,2010-01-01,DEBIT_CARD,15034,48,9,set_7477603,,,4845
bnk_7477604,7477604,9487,2010-01-01,DEBIT_CARD,59935,96,17,set_7477604,,,9600
bnk_7477605,7477605,14883,2010-01-01,DEBIT_CARD,59474,151,27,set_7477605,,,15061
bnk_7477606,7477606,7906,2010-01-01,DEBIT_CARD,27092,80,14,set_7477606,,,8000
bnk_7477607,7477607,21185,2010-01-01,CREDIT_CARD,15426,434,78,set_7477607,,,21697
bnk_7477608,7477608,61,2010-01-01,DEBIT_CARD,86438,1,0,set_7477608,,,62
bnk_7477609,7477609,1418,2010-01-01,DEBIT_CARD,28168,14,3,set_7477609,,,1435
bnk_7477610,7477610,16112,2010-01-01,DEBIT_CARD,52923,163,29,set_7477610,,,16304
bnk_7477611,7477611,925,2010-01-01,DEBIT_CARD,96655,9,2,set_7477611,,,936
bnk_7477612,7477612,3512,2010-01-01,CREDIT_CARD,2703,72,13,set_7477612,,,3597
bnk_7477613,7477613,9882,2010-01-01,DEBIT_CARD,27092,100,18,set_7477613,,,10000
bnk_7477614,7477614,981,2010-01-01,DEBIT_CARD,23669,10,2,set_7477614,,,993
bnk_7477616,7477616,1887,2010-01-01,DEBIT_CARD,75781,19,3,set_7477616,,,1909
bnk_7477617,7477617,4683,2010-01-01,CREDIT_CARD,2344,96,17,set_7477617,,,4796
bnk_7477618,7477618,49157,2010-01-01,CREDIT_CARD,94659,1006,181,set_7477618,,,50283
bnk_7477619,7477619,6046,2010-01-01,CREDIT_CARD,22204,124,22,set_7477619,,,6192
bnk_7477620,7477620,1749,2010-01-01,DEBIT_CARD,82981,18,3,set_7477620,,,1770
bnk_7477621,7477621,7827,2010-01-01,CREDIT_CARD,31868,160,29,set_7477621,,,8016
bnk_7477623,7477623,3827,2010-01-01,DEBIT_CARD,68671,39,7,set_7477623,,,3873
bnk_7477624,7477624,767,2010-01-01,CREDIT_CARD,75781,16,3,set_7477624,,,786
bnk_7477625,7477625,1341,2010-01-01,CREDIT_CARD,48552,27,5,set_7477625,,,1373
bnk_7477626,7477626,9882,2010-01-01,DEBIT_CARD,27092,100,18,set_7477626,,,10000
bnk_7477627,7477627,2145,2010-01-01,CREDIT_CARD,39021,44,8,set_7477627,,,2197
bnk_7477628,7477628,3734,2010-01-01,DEBIT_CARD,39021,38,7,set_7477628,,,3779
bnk_7477629,7477629,2162,2010-01-01,CREDIT_CARD,15143,44,8,set_7477629,,,2214
bnk_7477630,7477630,2986,2010-01-01,CREDIT_CARD,91453,61,11,set_7477630,,,3058
bnk_7477632,7477632,7044,2010-01-01,DEBIT_CARD,20561,71,13,set_7477632,,,7128
bnk_7477633,7477633,671,2010-01-01,DEBIT_CARD,50783,7,1,set_7477633,,,679
bnk_7477634,7477634,2066,2010-01-01,CREDIT_CARD,1863,42,8,set_7477634,,,2116
bnk_7477635,7477635,7582,2010-01-01,DEBIT_CARD,34378,77,14,set_7477635,,,7673
bnk_7477636,7477636,11858,2010-01-01,DEBIT_CARD,27092,120,22,set_7477636,,,12000
bnk_7477637,7477637,13917,2010-01-01,CREDIT_CARD,86369,285,51,set_7477637,,,14253
bnk_7477638,7477638,6532,2010-01-01,DEBIT_CARD,28111,66,12,set_7477638,,,6610
bnk_7477639,7477639,6917,2010-01-01,DEBIT_CARD,59935,70,13,set_7477639,,,7000
bnk_7477641,7477641,1251,2010-01-01,DEBIT_CARD,18215,13,2,set_7477641,,,1266
bnk_7477642,7477642,3745,2010-01-01,DEBIT_CARD,59935,38,7,set_7477642,,,3790
bnk_7477644,7477644,9000,2010-01-01,DEBIT_CARD,50292,91,16,set_7477644,,,9107
bnk_7477645,7477645,1302,2010-01-01,DEBIT_CARD,61195,13,2,set_7477645,,,1317
bnk_7477646,7477646,12468,2010-01-01,DEBIT_CARD,20916,126,23,set_7477646,,,12617
bnk_7477647,7477647,1484,2010-01-01,CREDIT_CARD,99539,30,5,set_7477647,,,1519
bnk_7477648,7477648,1162,2010-01-01,DEBIT_CARD,36736,12,2,set_7477648,,,1176
bnk_7477649,7477649,252,2010-01-01,CREDIT_CARD,81759,5,1,set_7477649,,,258
bnk_7477650,7477650,2134,2010-01-01,DEBIT_CARD,21461,22,4,set_7477650,,,2160
bnk_7477652,7477652,7958,2010-01-01,DEBIT_CARD,27092,80,14,set_7477652,,,8000
bnk_7477654,7477654,32650,2010-01-01,CREDIT_CARD,86369,669,120,set_7477654,,,33439
bnk_7477656,7477656,2149,2010-01-01,DEBIT_CARD,34626,22,4,set_7477656,,,2175
bnk_7477657,7477657,5732,2010-01-01,DEBIT_CARD,59935,58,10,set_7477657,,,5800
bnk_7477661,7477661,2320,2010-01-01,DEBIT_CARD,31046,23,4,set_7477661,,,2347
bnk_7477662,7477662,5575,2010-01-01,DEBIT_CARD,59935,56,10,set_7477662,,,5641
bnk_7477664,7477664,1060,2010-01-01,DEBIT_CARD,2177,11,2,set_7477664,,,1073
bnk_7477665,7477665,3766,2010-01-01,CREDIT_CARD,41122,77,14,set_7477665,,,3857
bnk_7477666,7477666,1174,2010-01-01,DEBIT_CARD,50783,12,2,set_7477666,,,1188
bnk_7477667,7477667,49,2010-01-01,CREDIT_CARD,61195,1,0,set_7477667,,,50
bnk_7477668,7477668,9685,2010-01-01,DEBIT_CARD,68671,98,18,set_7477668,,,9800
bnk_7477669,7477669,3092,2010-01-01,DEBIT_CARD,41122,31,6,set_7477669,,,3129
bnk_7477674,7477674,3221,2010-01-01,DEBIT_CARD,39021,33,6,set_7477674,,,3260
bnk_7477675,7477675,19528,2010-01-01,CREDIT_CARD,27092,400,72,set_7477675,,,20000
bnk_7477678,7477678,4915,2010-01-01,DEBIT_CARD,39021,50,9,set_7477678,,,4974
bnk_7477679,7477679,8471,2010-01-01,CREDIT_CARD,70129,174,31,set_7477679,,,8676
bnk_7477680,7477680,4884,2010-01-01,CREDIT_CARD,76893,100,18,set_7477680,,,5002
bnk_7477681,7477681,1787,2010-01-01,DEBIT_CARD,19040,18,3,set_7477681,,,1808
bnk_7477682,7477682,8202,2010-01-01,DEBIT_CARD,61195,83,15,set_7477682,,,8300
bnk_7477683,7477683,4268,2010-01-01,DEBIT_CARD,97962,43,8,set_7477683,,,4319
bnk_7477686,7477686,5682,2010-01-01,CREDIT_CARD,39021,116,21,set_7477686,,,5819
bnk_7477688,7477688,22604,2010-01-01,CREDIT_CARD,92822,463,83,set_7477688,,,23150
bnk_7477689,7477689,864,2010-01-01,CREDIT_CARD,75781,18,3,set_7477689,,,885
bnk_7477690,7477690,8380,2010-01-01,DEBIT_CARD,56840,85,15,set_7477690,,,8480
bnk_7477691,7477691,1646,2010-01-01,DEBIT_CARD,61195,17,3,set_7477691,,,1666
bnk_7477692,7477692,1213,2010-01-01,DEBIT_CARD,22204,12,2,set_7477692,,,1227
bnk_7477693,7477693,30264,2010-01-01,DEBIT_CARD,100012,306,55,set_7477693,,,30625
bnk_7477696,7477696,6337,2010-01-01,CREDIT_CARD,17799,130,23,set_7477696,,,6490
bnk_7477697,7477697,21115,2010-01-01,DEBIT_CARD,31258,214,39,set_7477697,,,21368
bnk_7477698,7477698,4441,2010-01-01,CREDIT_CARD,10185,91,16,set_7477698,,,4548
bnk_7477699,7477699,2835,2010-01-01,DEBIT_CARD,59935,29,5,set_7477699,,,2869
bnk_7477700,7477700,155,2010-01-01,CREDIT_CARD,86438,3,1,set_7477700,,,159
bnk_7477703,7477703,1376,2010-01-01,DEBIT_CARD,69972,14,3,set_7477703,,,1393
bnk_7477706,7477706,1661,2010-01-01,DEBIT_CARD,15143,17,3,set_7477706,,,1681
bnk_7477708,7477708,15482,2010-01-01,DEBIT_CARD,59350,157,28,set_7477708,,,15667
bnk_7477709,7477709,130,2010-01-01,CREDIT_CARD,86438,3,1,set_7477709,,,134
bnk_7477710,7477710,14234,2010-01-01,DEBIT_CARD,63023,143,26,set_7477710,,,14272
bnk_7477711,7477711,3643,2010-01-01,DEBIT_CARD,15143,37,7,set_7477711,,,3687
bnk_7477714,7477714,924,2010-01-01,DEBIT_CARD,25887,9,2,set_7477714,,,935
bnk_7477716,7477716,4444,2010-01-01,DEBIT_CARD,46417,45,8,set_7477716,,,4497
bnk_7477717,7477717,980,2010-01-01,DEBIT_CARD,69972,10,2,set_7477717,,,992
bnk_7477718,7477718,4657,2010-01-01,DEBIT_CARD,95065,47,8,set_7477718,,,4712
bnk_7477719,7477719,4843,2010-01-01,CREDIT_CARD,43293,99,18,set_7477719,,,4960
bnk_7477720,7477720,17356,2010-01-01,DEBIT_CARD,15426,176,32,set_7477720,,,17564
bnk_7477721,7477721,5858,2010-01-01,CREDIT_CARD,27092,120,22,set_7477721,,,6000
bnk_7477723,7477723,4105,2010-01-01,DEBIT_CARD,84661,42,8,set_7477723,,,4155
bnk_7477725,7477725,11734,2010-01-01,DEBIT_CARD,62446,119,21,set_7477725,,,11874
bnk_7477726,7477726,1578,2010-01-01,CREDIT_CARD,18563,32,6,set_7477726,,,1616
bnk_7477727,7477727,4099,2010-01-01,DEBIT_CARD,60569,41,7,set_7477727,,,4147
bnk_7477728,7477728,5035,2010-01-01,DEBIT_CARD,39021,51,9,set_7477728,,,5095
bnk_7477730,7477730,8531,2010-01-01,DEBIT_CARD,64182,86,15,set_7477730,,,8632
bnk_7477731,7477731,8103,2010-01-01,DEBIT_CARD,43293,82,15,set_7477731,,,8200
bnk_7477733,7477733,230,2010-01-01,DEBIT_CARD,14528,2,0,set_7477733,,,232
bnk_7477735,7477735,1295,2010-01-01,CREDIT_CARD,69956,27,5,set_7477735,,,1327
bnk_7477736,7477736,36397,2010-01-01,DEBIT_CARD,60594,368,66,set_7477736,,,36831
bnk_7477738,7477738,15622,2010-01-01,CREDIT_CARD,27092,320,58,set_7477738,,,16000
bnk_7477739,7477739,16253,2010-01-01,DEBIT_CARD,30286,164,30,set_7477739,,,16447
bnk_7477740,7477740,1437,2010-01-01,CREDIT_CARD,85945,29,5,set_7477740,,,1471
bnk_7477741,7477741,1641,2010-01-01,DEBIT_CARD,47399,17,3,set_7477741,,,1661
bnk_7477742,7477742,1521,2010-01-01,DEBIT_CARD,39637,15,3,set_7477742,,,1540
bnk_7477744,7477744,1286,2010-01-01,DEBIT_CARD,75781,13,2,set_7477744,,,1301
bnk_7477745,7477745,9882,2010-01-01,DEBIT_CARD,27092,100,18,set_7477745,,,10000
bnk_7477746,7477746,22274,2010-01-01,CREDIT_CARD,74934,455,82,set_7477746,,,22755
bnk_7477747,7477747,9406,2010-01-01,CREDIT_CARD,41044,191,34,set_7477747,,,9573
bnk_7477749,7477749,62806,2010-01-01,DEBIT_CARD,7257,636,114,set_7477749,,,63556
bnk_7477752,7477752,1810,2010-01-01,CREDIT_CARD,19964,37,7,set_7477752,,,1854
bnk_7477753,7477753,1870,2010-01-01,DEBIT_CARD,18563,19,3,set_7477753,,,1892
bnk_7477755,7477755,44,2010-01-01,DEBIT_CARD,45926,0,0,set_7477755,,,44
bnk_7477756,7477756,840,2010-01-01,CREDIT_CARD,78454,15,3,set_7477756,,,755
bnk_7477757,7477757,5354,2010-01-01,DEBIT_CARD,39021,54,10,set_7477757,,,5418
bnk_7477758,7477758,8400,2010-01-01,DEBIT_CARD,59935,85,15,set_7477758,,,8500
bnk_7477759,7477759,295,2010-01-01,DEBIT_CARD,75936,3,1,set_7477759,,,299
bnk_7477760,7477760,9882,2010-01-01,DEBIT_CARD,27092,100,18,set_7477760,,,10000
bnk_7477763,7477763,1053,2010-01-01,DEBIT_CARD,80156,11,2,set_7477763,,,1066
bnk_7477764,7477764,1184,2010-01-01,DEBIT_CARD,79425,12,2,set_7477764,,,1198
bnk_7477765,7477765,5428,2010-01-01,DEBIT_CARD,32175,55,10,set_7477765,,,5493
bnk_7477767,7477767,900,2010-01-01,CREDIT_CARD,22204,17,3,set_7477767,,,829
bnk_7477768,7477768,11858,2010-01-01,DEBIT_CARD,27092,120,22,set_7477768,,,12000
bnk_7477769,7477769,3993,2010-01-01,DEBIT_CARD,36100,40,7,set_7477769,,,4040
bnk_7477773,7477773,1086,2010-01-01,DEBIT_CARD,39021,11,2,set_7477773,,,1099
bnk_7477774,7477774,10430,2010-01-01,CREDIT_CARD,75781,214,39,set_7477774,,,10683
bnk_7477776,7477776,1024,2010-01-01,DEBIT_CARD,30697,10,2,set_7477776,,,1036
bnk_7477777,7477777,2345,2010-01-01,CREDIT_CARD,15143,48,9,set_7477777,,,2402
bnk_7477778,7477778,5139,2010-01-01,DEBIT_CARD,22204,52,9,set_7477778,,,5200
bnk_7477780,7477780,1200,2010-01-01,DEBIT_CARD,81833,12,2,set_7477780,,,1214
bnk_7477781,7477781,1849,2010-01-01,DEBIT_CARD,36392,19,3,set_7477781,,,1871
bnk_7477782,7477782,3405,2010-01-01,DEBIT_CARD,1631,34,6,set_7477782,,,3445
bnk_7477783,7477783,6344,2010-01-01,DEBIT_CARD,43293,64,12,set_7477783,,,6420
bnk_7477784,7477784,168,2010-01-01,DEBIT_CARD,59935,2,0,set_7477784,,,170
bnk_7477785,7477785,1513,2010-01-01,DEBIT_CARD,19756,15,3,set_7477785,,,1531
bnk_7477786,7477786,3121,2010-01-01,DEBIT_CARD,39021,32,6,set_7477786,,,3159
bnk_7477787,7477787,8020,2010-01-01,DEBIT_CARD,91128,81,15,set_7477787,,,8116
bnk_7477788,7477788,5929,2010-01-01,DEBIT_CARD,27092,60,11,set_7477788,,,6000
bnk_7477789,7477789,139,2010-01-01,CREDIT_CARD,59935,3,1,set_7477789,,,143
bnk_7477790,7477790,3230,2010-01-01,DEBIT_CARD,33326,33,6,set_7477790,,,3269
bnk_7477791,7477791,4163,2010-01-01,DEBIT_CARD,61195,42,8,set_7477791,,,4213
bnk_7477792,7477792,2890,2010-01-01,DEBIT_CARD,22204,28,5,set_7477792,,,2786
bnk_7477794,7477794,5956,2010-01-01,CREDIT_CARD,59935,122,22,set_7477794,,,6100
bnk_7477795,7477795,5237,2010-01-01,DEBIT_CARD,43293,53,10,set_7477795,,,5300
bnk_7477797,7477797,5792,2010-01-01,DEBIT_CARD,46474,59,11,set_7477797,,,5862
bnk_7477798,7477798,1200,2010-01-01,DEBIT_CARD,80374,12,2,set_7477798,,,1214
bnk_7477799,7477799,14274,2010-01-01,CREDIT_CARD,90841,292,53,set_7477799,,,14619
bnk_7477800,7477800,131,2010-01-01,DEBIT_CARD,75606,1,0,set_7477800,,,132
bnk_7477803,7477803,5362,2010-01-01,CREDIT_CARD,31883,110,20,set_7477803,,,5492
bnk_7477804,7477804,8012,2010-01-01,CREDIT_CARD,25572,164,30,set_7477804,,,8206
bnk_7477805,7477805,1323,2010-01-01,DEBIT_CARD,59312,13,2,set_7477805,,,1338
bnk_7477806,7477806,644,2010-01-01,CREDIT_CARD,50783,13,2,set_7477806,,,659
bnk_7477807,7477807,3480,2010-01-01,CREDIT_CARD,16798,71,13,set_7477807,,,3564
bnk_7477808,7477808,4540,2010-01-01,DEBIT_CARD,43293,46,8,set_7477808,,,4594
bnk_7477809,7477809,11425,2010-01-01,DEBIT_CARD,64182,116,21,set_7477809,,,11562
bnk_7477810,7477810,5041,2010-01-01,CREDIT_CARD,46284,103,19,set_7477810,,,5163
bnk_7477812,7477812,2287,2010-01-01,DEBIT_CARD,9932,23,4,set_7477812,,,2314
bnk_7477813,7477813,10686,2010-01-01,DEBIT_CARD,18131,108,19,set_7477813,,,10813
bnk_7477814,7477814,2498,2010-01-01,DEBIT_CARD,15143,25,5,set_7477814,,,2528
bnk_7477815,7477815,813,2010-01-01,DEBIT_CARD,61195,8,1,set_7477815,,,822
bnk_7477816,7477816,159,2010-01-01,DEBIT_CARD,14528,2,0,set_7477816,,,161
bnk_7477817,7477817,986,2010-01-01,CREDIT_CARD,61195,20,4,set_7477817,,,1010
bnk_7477818,7477818,37444,2010-01-01,DEBIT_CARD,34488,379,68,set_7477818,,,37891
bnk_7477819,7477819,2734,2010-01-01,CREDIT_CARD,15143,56,10,set_7477819,,,2800
bnk_7477820,7477820,9487,2010-01-01,DEBIT_CARD,43293,96,17,set_7477820,,,9600
bnk_7477821,7477821,5077,2010-01-01,CREDIT_CARD,43293,104,19,set_7477821,,,5200
bnk_7477823,7477823,3938,2010-01-01,DEBIT_CARD,43293,40,7,set_7477823,,,3985
bnk_7477825,7477825,5942,2010-01-01,CREDIT_CARD,27092,120,22,set_7477825,,,6000
bnk_7477826,7477826,2589,2010-01-01,CREDIT_CARD,39021,53,10,set_7477826,,,2652
bnk_7477827,7477827,35036,2010-01-01,DEBIT_CARD,73661,355,64,set_7477827,,,35455
bnk_7477828,7477828,15811,2010-01-01,DEBIT_CARD,27092,160,29,set_7477828,,,16000
bnk_7477829,7477829,3882,2010-01-01,DEBIT_CARD,61195,39,7,set_7477829,,,3928
bnk_7477830,7477830,973,2010-01-01,DEBIT_CARD,22204,10,2,set_7477830,,,985
bnk_7477830b,7477830,973,2010-01-01,DEBIT_CARD,22204,10,2,set_7477830b,,,985
bnk_7477831,7477831,7864,2010-01-01,CREDIT_CARD,31883,161,29,set_7477831,,,8054
bnk_7477832,7477832,3737,2010-01-01,DEBIT_CARD,75781,38,7,set_7477832,,,3782
bnk_7477834,7477834,931,2010-01-01,DEBIT_CARD,75936,9,2,set_7477834,,,942
bnk_7477835,7477835,5171,2010-01-01,DEBIT_CARD,15143,52,9,set_7477835,,,5232
bnk_7477836,7477836,677,2010-01-01,DEBIT_CARD,59397,7,1,set_7477836,,,685
bnk_7477837,7477837,916,2010-01-01,CREDIT_CARD,46284,19,3,set_7477837,,,938
bnk_7477838,7477838,14788,2010-01-01,CREDIT_CARD,96585,303,55,set_7477838,,,15146
bnk_7477838b,7477838,14788,2010-01-01,CREDIT_CARD,96585,303,55,set_7477838b,,,15146
bnk_7477840,7477840,5929,2010-01-01,DEBIT_CARD,43293,60,11,set_7477840,,,6000
bnk_7477841,7477841,1522,2010-01-01,CREDIT_CARD,18563,31,6,set_7477841,,,1559
bnk_7477842,7477842,6835,2010-01-01,CREDIT_CARD,50867,140,25,set_7477842,,,7000
bnk_7477844,7477844,17305,2010-01-01,CREDIT_CARD,30286,354,64,set_7477844,,,17723
bnk_7477847,7477847,666,2010-01-01,DEBIT_CARD,13523,7,1,set_7477847,,,674
bnk_7477848,7477848,2255,2010-01-01,DEBIT_CARD,84460,23,4,set_7477848,,,2282
bnk_7477849,7477849,3704,2010-01-01,DEBIT_CARD,36778,37,7,set_7477849,,,3748
bnk_7477850,7477850,3843,2010-01-01,CREDIT_CARD,39021,79,14,set_7477850,,,3936
bnk_7477851,7477851,5737,2010-01-01,DEBIT_CARD,60569,58,10,set_7477851,,,5805
bnk_7477852,7477852,190,2010-01-01,CREDIT_CARD,74357,4,1,set_7477852,,,195
bnk_7477854,7477854,6720,2010-01-01,DEBIT_CARD,61195,68,12,set_7477854,,,6800
bnk_7477855,7477855,5459,2010-01-01,DEBIT_CARD,43293,55,10,set_7477855,,,5524
bnk_7477856,7477856,3972,2010-01-01,CREDIT_CARD,41122,81,15,set_7477856,,,4068
bnk_7477857,7477857,1002,2010-01-01,DEBIT_CARD,31671,10,2,set_7477857,,,1014
bnk_7477859,7477859,1508,2010-01-01,DEBIT_CARD,78113,15,3,set_7477859,,,1526
bnk_7477861,7477861,3676,2010-01-01,DEBIT_CARD,1967,37,7,set_7477861,,,3720
bnk_7477862,7477862,10837,2010-01-01,CREDIT_CARD,72353,222,40,set_7477862,,,11099
bnk_7477866,7477866,5849,2010-01-01,CREDIT_CARD,50867,120,22,set_7477866,,,5991
bnk_7477867,7477867,8241,2010-01-01,DEBIT_CARD,61195,82,15,set_7477867,,,8200
bnk_7477868,7477868,990,2010-01-01,CREDIT_CARD,61195,20,4,set_7477868,,,1014
bnk_7477869,7477869,1976,2010-01-01,DEBIT_CARD,90538,20,4,set_7477869,,,2000
bnk_7477873,7477873,2154,2010-01-01,DEBIT_CARD,63627,22,4,set_7477873,,,2180
bnk_7477874,7477874,9368,2010-01-01,DEBIT_CARD,60569,95,17,set_7477874,,,9480
bnk_7477875,7477875,5842,2010-01-01,DEBIT_CARD,51755,59,11,set_7477875,,,5912
bnk_7477876,7477876,6084,2010-01-01,CREDIT_CARD,16041,125,23,set_7477876,,,6232
bnk_7477877,7477877,8631,2010-01-01,DEBIT_CARD,61195,87,16,set_7477877,,,8734
bnk_7477879,7477879,2481,2010-01-01,DEBIT_CARD,98374,25,5,set_7477879,,,2511
bnk_7477880,7477880,2626,2010-01-01,DEBIT_CARD,18563,27,5,set_7477880,,,2658
bnk_7477882,7477882,4373,2010-01-01,DEBIT_CARD,90981,44,8,set_7477882,,,4425
bnk_7477884,7477884,3574,2010-01-01,DEBIT_CARD,15143,36,6,set_7477884,,,3616
bnk_7477884b,7477884,3574,2010-01-01,DEBIT_CARD,15143,36,6,set_7477884b,,,3616
bnk_7477885,7477885,9764,2010-01-01,CREDIT_CARD,27092,200,36,set_7477885,,,10000
bnk_7477886,7477886,3040,2010-01-01,DEBIT_CARD,18563,31,6,set_7477886,,,3077
bnk_7477887,7477887,3977,2010-01-01,DEBIT_CARD,81759,40,7,set_7477887,,,4024
bnk_7477890,7477890,7546,2010-01-01,CREDIT_CARD,43293,152,27,set_7477890,,,7600
bnk_7477891,7477891,744,2010-01-01,DEBIT_CARD,1642,8,1,set_7477891,,,753
bnk_7477892,7477892,16483,2010-01-01,CREDIT_CARD,57133,338,61,set_7477892,,,16882
bnk_7477894,7477894,2113,2010-01-01,DEBIT_CARD,16798,21,4,set_7477894,,,2138
bnk_7477895,7477895,3221,2010-01-01,CREDIT_CARD,11559,64,12,set_7477895,,,3224
bnk_7477896,7477896,7510,2010-01-01,DEBIT_CARD,43293,76,14,set_7477896,,,7600
bnk_7477897,7477897,2657,2010-01-01,CREDIT_CARD,57391,54,10,set_7477897,,,2721
bnk_7477898,7477898,831,2010-01-01,CREDIT_CARD,75936,17,3,set_7477898,,,851
bnk_7477899,7477899,1062,2010-01-01,DEBIT_CARD,18563,11,2,set_7477899,,,1075
bnk_7477900,7477900,4555,2010-01-01,DEBIT_CARD,39021,46,8,set_7477900,,,4609
bnk_7477901,7477901,7317,2010-01-01,CREDIT_CARD,39021,150,27,set_7477901,,,7494
bnk_7477902,7477902,7214,2010-01-01,DEBIT_CARD,50783,73,13,set_7477902,,,7300
bnk_7477903,7477903,3763,2010-01-01,DEBIT_CARD,68177,38,7,set_7477903,,,3808
bnk_7477904,7477904,3206,2010-01-01,DEBIT_CARD,60569,32,6,set_7477904,,,3244
bnk_7477905,7477905,1147,2010-01-01,CREDIT_CARD,50783,23,4,set_7477905,,,1174
bnk_7477907,7477907,1190,2010-01-01,DEBIT_CARD,20561,12,2,set_7477907,,,1204
bnk_7477908,7477908,1585,2010-01-01,DEBIT_CARD,16798,16,3,set_7477908,,,1604
bnk_7477909,7477909,3550,2010-01-01,DEBIT_CARD,81718,36,6,set_7477909,,,3592
bnk_7477912,7477912,4302,2010-01-01,CREDIT_CARD,39021,88,16,set_7477912,,,4406
bnk_7477913,7477913,7464,2010-01-01,DEBIT_CARD,43293,76,14,set_7477913,,,7554
bnk_7477914,7477914,1401,2010-01-01,DEBIT_CARD,50783,14,3,set_7477914,,,1418
bnk_7477915,7477915,11487,2010-01-01,DEBIT_CARD,32175,116,21,set_7477915,,,11624
bnk_7477917,7477917,101,2010-01-01,DEBIT_CARD,14528,1,0,set_7477917,,,102
bnk_7477918,7477918,2630,2010-01-01,DEBIT_CARD,39021,27,5,set_7477918,,,2662
bnk_7477919,7477919,7619,2010-01-01,DEBIT_CARD,68751,77,14,set_7477919,,,7710
bnk_7477920,7477920,5266,2010-01-01,DEBIT_CARD,67570,53,10,set_7477920,,,5329
bnk_7477921,7477921,163,2010-01-01,DEBIT_CARD,14528,2,0,set_7477921,,,165
bnk_7477922,7477922,1631,2010-01-01,CREDIT_CARD,18014,33,6,set_7477922,,,1670
bnk_7477923,7477923,5968,2010-01-01,DEBIT_CARD,22204,60,11,set_7477923,,,6039
bnk_7477924,7477924,838,2010-01-01,DEBIT_CARD,22938,8,1,set_7477924,,,847
bnk_7477925,7477925,121,2010-01-01,DEBIT_CARD,75781,1,0,set_7477925,,,122
bnk_7477927,7477927,4622,2010-01-01,CREDIT_CARD,68135,95,17,set_7477927,,,4734
bnk_7477928,7477928,545,2010-01-01,DEBIT_CARD,60569,6,1,set_7477928,,,552
bnk_7477929,7477929,3297,2010-01-01,CREDIT_CARD,63683,68,12,set_7477929,,,3377
bnk_7477930,7477930,697,2010-01-01,DEBIT_CARD,55416,7,1,set_7477930,,,705
bnk_7477931,7477931,3652,2010-01-01,DEBIT_CARD,41122,37,7,set_7477931,,,3696
bnk_7477932,7477932,3424,2010-01-01,DEBIT_CARD,46951,35,6,set_7477932,,,3465
bnk_7477933,7477933,5177,2010-01-01,DEBIT_CARD,98374,52,9,set_7477933,,,5238
bnk_7477935,7477935,3376,2010-01-01,CREDIT_CARD,43293,69,12,set_7477935,,,3457
bnk_7477936,7477936,5066,2010-01-01,CREDIT_CARD,15143,104,19,set_7477936,,,5189
bnk_7477937,7477937,1075,2010-01-01,CREDIT_CARD,62913,22,4,set_7477937,,,1101
bnk_7477938,7477938,456,2010-01-01,CREDIT_CARD,34490,9,2,set_7477938,,,467
bnk_7477939,7477939,31077,2010-01-01,DEBIT_CARD,5134,314,57,set_7477939,,,31448
bnk_7477941,7477941,2001,2010-01-01,CREDIT_CARD,70927,41,7,set_7477941,,,2049
bnk_7477942,7477942,1008,2010-01-01,DEBIT_CARD,62764,10,2,set_7477942,,,1020
bnk_7477943,7477943,4843,2010-01-01,DEBIT_CARD,22204,49,9,set_7477943,,,4901
bnk_7477944,7477944,2177,2010-01-01,DEBIT_CARD,45344,22,4,set_7477944,,,2203
bnk_7477945,7477945,9174,2010-01-01,CREDIT_CARD,20561,188,34,set_7477945,,,9396
bnk_7477946,7477946,1242,2010-01-01,DEBIT_CARD,19964,13,2,set_7477946,,,1257
bnk_7477947,7477947,976,2010-01-01,CREDIT_CARD,61195,20,4,set_7477947,,,1000
bnk_7477948,7477948,8103,2010-01-01,DEBIT_CARD,59935,82,15,set_7477948,,,8200
bnk_7477949,7477949,271,2010-01-01,CREDIT_CARD,50783,6,1,set_7477949,,,278
bnk_7477951,7477951,97,2010-01-01,DEBIT_CARD,14528,1,0,set_7477951,,,98
bnk_7477952,7477952,4115,2010-01-01,DEBIT_CARD,41122,42,8,set_7477952,,,4165
bnk_7477953,7477953,4637,2010-01-01,CREDIT_CARD,59350,93,17,set_7477953,,,4653
bnk_7477958,7477958,1094,2010-01-01,DEBIT_CARD,18563,11,2,set_7477958,,,1107
bnk_7477960,7477960,2396,2010-01-01,CREDIT_CARD,18563,48,9,set_7477960,,,2393
bnk_7477962,7477962,2049,2010-01-01,DEBIT_CARD,18563,21,4,set_7477962,,,2074
bnk_7477963,7477963,3313,2010-01-01,CREDIT_CARD,16030,68,12,set_7477963,,,3393
bnk_7477964,7477964,1536,2010-01-01,DEBIT_CARD,32175,16,3,set_7477964,,,1555
bnk_7477967,7477967,2384,2010-01-01,CREDIT_CARD,45149,49,9,set_7477967,,,2442
bnk_7477969,7477969,5315,2010-01-01,DEBIT_CARD,52100,54,10,set_7477969,,,5379
